year,instance,predicted_class,true_class,test
1830,amity,pos,pos,polarity
1830,secure,pos,pos,polarity
1830,benefit,pos,pos,polarity
1830,defend,pos,pos,polarity
1830,defender,pos,pos,polarity
1830,defence,pos,pos,polarity
1830,guard,pos,pos,polarity
1830,fair,pos,pos,polarity
1830,fairly,pos,pos,polarity
1830,equal,pos,pos,polarity
1830,justice,pos,pos,polarity
1830,justness,pos,pos,polarity
1830,justification,neg,pos,polarity
1830,justifies,neg,pos,polarity
1830,justifiable,neg,pos,polarity
1830,reciprocal,pos,pos,polarity
1830,impartiality,pos,pos,polarity
1830,impartial,pos,pos,polarity
1830,rights,pos,pos,polarity
1830,equity,pos,pos,polarity
1830,equivalent,pos,pos,polarity
1830,balance,pos,pos,polarity
1830,reasonable,pos,pos,polarity
1830,constant,pos,pos,polarity
1830,honest,pos,pos,polarity
1830,together,pos,pos,polarity
1830,nation,neg,pos,polarity
1830,family,pos,pos,polarity
1830,families,pos,pos,polarity
1830,group,pos,pos,polarity
1830,patriot,pos,pos,polarity
1830,community,pos,pos,polarity
1830,companion,pos,pos,polarity
1830,comrades,pos,pos,polarity
1830,collective,pos,pos,polarity
1830,joint,pos,pos,polarity
1830,unison,pos,pos,polarity
1830,unite,pos,pos,polarity
1830,fellow,pos,pos,polarity
1830,devote,pos,pos,polarity
1830,member,pos,pos,polarity
1830,ally,pos,pos,polarity
1830,obedience,pos,pos,polarity
1830,obey,pos,pos,polarity
1830,obedient,pos,pos,polarity
1830,duty,pos,pos,polarity
1830,law,pos,pos,polarity
1830,lawful,pos,pos,polarity
1830,legality,pos,pos,polarity
1830,legal,pos,pos,polarity
1830,duties,pos,pos,polarity
1830,award,pos,pos,polarity
1830,honor,pos,pos,polarity
1830,respect,pos,pos,polarity
1830,respectful,pos,pos,polarity
1830,respected,pos,pos,polarity
1830,respects,pos,pos,polarity
1830,order,pos,pos,polarity
1830,father,pos,pos,polarity
1830,mother,pos,pos,polarity
1830,mothers,pos,pos,polarity
1830,tradition,pos,pos,polarity
1830,hierarchy,pos,pos,polarity
1830,authority,pos,pos,polarity
1830,permit,pos,pos,polarity
1830,permission,pos,pos,polarity
1830,rank,pos,pos,polarity
1830,leader,pos,pos,polarity
1830,lead,neg,pos,polarity
1830,class,pos,pos,polarity
1830,position,pos,pos,polarity
1830,compliance,pos,pos,polarity
1830,command,pos,pos,polarity
1830,supremacy,pos,pos,polarity
1830,control,pos,pos,polarity
1830,submission,pos,pos,polarity
1830,submit,pos,pos,polarity
1830,commit,neg,pos,polarity
1830,allegiance,pos,pos,polarity
1830,serve,pos,pos,polarity
1830,abide,pos,pos,polarity
1830,deference,pos,pos,polarity
1830,defer,pos,pos,polarity
1830,revered,pos,pos,polarity
1830,idol,neg,pos,polarity
1830,fear,neg,pos,polarity
1830,veneration,pos,pos,polarity
1830,comply,pos,pos,polarity
1830,piety,pos,pos,polarity
1830,pious,pos,pos,polarity
1830,purity,pos,pos,polarity
1830,pure,pos,pos,polarity
1830,clean,neg,pos,polarity
1830,sacred,pos,pos,polarity
1830,chaste,pos,pos,polarity
1830,chastity,pos,pos,polarity
1830,holy,pos,pos,polarity
1830,holiness,pos,pos,polarity
1830,sanctify,neg,pos,polarity
1830,saint,pos,pos,polarity
1830,wholesome,pos,pos,polarity
1830,celibacy,pos,pos,polarity
1830,virgin,pos,pos,polarity
1830,virgins,pos,pos,polarity
1830,austerity,pos,pos,polarity
1830,integrity,pos,pos,polarity
1830,modesty,pos,pos,polarity
1830,abstinence,pos,pos,polarity
1830,abstain,neg,pos,polarity
1830,upright,pos,pos,polarity
1830,maiden,pos,pos,polarity
1830,virtuous,pos,pos,polarity
1830,refined,pos,pos,polarity
1830,decent,pos,pos,polarity
1830,decency,pos,pos,polarity
1830,innocent,neg,pos,polarity
1830,church,pos,pos,polarity
1830,harm,neg,neg,polarity
1830,injure,neg,neg,polarity
1830,injurious,neg,neg,polarity
1830,suffer,neg,neg,polarity
1830,war,neg,neg,polarity
1830,wars,neg,neg,polarity
1830,warlike,pos,neg,polarity
1830,fight,pos,neg,polarity
1830,battle,neg,neg,polarity
1830,violence,neg,neg,polarity
1830,violent,neg,neg,polarity
1830,hurt,neg,neg,polarity
1830,kill,neg,neg,polarity
1830,kills,neg,neg,polarity
1830,killed,neg,neg,polarity
1830,killing,neg,neg,polarity
1830,endanger,neg,neg,polarity
1830,cruel,neg,neg,polarity
1830,brutal,neg,neg,polarity
1830,abuse,neg,neg,polarity
1830,damage,neg,neg,polarity
1830,detrimental,pos,neg,polarity
1830,detriment,neg,neg,polarity
1830,crush,neg,neg,polarity
1830,attack,neg,neg,polarity
1830,annihilate,neg,neg,polarity
1830,destroy,neg,neg,polarity
1830,impair,pos,neg,polarity
1830,wound,neg,neg,polarity
1830,unfair,neg,neg,polarity
1830,unequal,neg,neg,polarity
1830,bias,neg,neg,polarity
1830,unjust,neg,neg,polarity
1830,injustice,neg,neg,polarity
1830,bigotry,neg,neg,polarity
1830,discrimination,pos,neg,polarity
1830,discriminate,neg,neg,polarity
1830,disproportion,neg,neg,polarity
1830,prejudice,neg,neg,polarity
1830,preference,pos,neg,polarity
1830,exclusion,pos,neg,polarity
1830,exclusive,pos,neg,polarity
1830,exclude,neg,neg,polarity
1830,foreign,pos,neg,polarity
1830,enemy,neg,neg,polarity
1830,individual,pos,neg,polarity
1830,deceive,neg,neg,polarity
1830,deception,neg,neg,polarity
1830,spy,neg,neg,polarity
1830,defiance,pos,neg,polarity
1830,rebel,neg,neg,polarity
1830,dissent,pos,neg,polarity
1830,overthrow,neg,neg,polarity
1830,subvert,neg,neg,polarity
1830,seditious,neg,neg,polarity
1830,sedition,neg,neg,polarity
1830,agitated,neg,neg,polarity
1830,illegal,neg,neg,polarity
1830,lawless,neg,neg,polarity
1830,defy,neg,neg,polarity
1830,alienate,neg,neg,polarity
1830,oppose,neg,neg,polarity
1830,protest,neg,neg,polarity
1830,refuse,pos,neg,polarity
1830,riot,neg,neg,polarity
1830,obstruct,neg,neg,polarity
1830,disgust,neg,neg,polarity
1830,corruption,neg,neg,polarity
1830,depraved,neg,neg,polarity
1830,disease,neg,neg,polarity
1830,unclean,neg,neg,polarity
1830,dirt,neg,neg,polarity
1830,contagion,neg,neg,polarity
1830,indecent,neg,neg,polarity
1830,sin,neg,neg,polarity
1830,iniquity,neg,neg,polarity
1830,sinful,neg,neg,polarity
1830,sinner,neg,neg,polarity
1830,sins,neg,neg,polarity
1830,sinned,neg,neg,polarity
1830,whore,neg,neg,polarity
1830,impiety,neg,neg,polarity
1830,impious,neg,neg,polarity
1830,profane,neg,neg,polarity
1830,gross,neg,neg,polarity
1830,repulse,neg,neg,polarity
1830,sick,neg,neg,polarity
1830,promiscuous,neg,neg,polarity
1830,adultery,neg,neg,polarity
1830,debauchery,neg,neg,polarity
1830,defile,neg,neg,polarity
1830,prostitute,neg,neg,polarity
1830,intemperate,neg,neg,polarity
1830,wanton,neg,neg,polarity
1830,profligate,neg,neg,polarity
1830,filth,neg,neg,polarity
1830,tainted,neg,neg,polarity
1830,stain,neg,neg,polarity
1830,debased,neg,neg,polarity
1830,wickedness,neg,neg,polarity
1830,wicked,neg,neg,polarity
1830,blemish,neg,neg,polarity
1830,pervert,neg,neg,polarity
1830,wretched,neg,neg,polarity
1820,safe,+care,+care,categorization
1820,peace,+care,+care,categorization
1820,compassionate,+sanctity,+care,categorization
1820,compassion,-sanctity,+care,categorization
1820,sympathy,+loyalty,+care,categorization
1820,care,+authority,+care,categorization
1820,protect,+care,+care,categorization
1820,protector,+authority,+care,categorization
1820,protection,+care,+care,categorization
1820,shield,+care,+care,categorization
1820,shelter,+care,+care,categorization
1820,amity,+care,+care,categorization
1820,secure,+care,+care,categorization
1820,benefit,+loyalty,+care,categorization
1820,defend,+care,+care,categorization
1820,defender,+care,+care,categorization
1820,defence,+care,+care,categorization
1820,guard,+care,+care,categorization
1820,fair,+fairness,+fairness,categorization
1820,fairly,+fairness,+fairness,categorization
1820,equal,-fairness,+fairness,categorization
1820,justice,+fairness,+fairness,categorization
1820,justness,-fairness,+fairness,categorization
1820,justification,+fairness,+fairness,categorization
1820,justifies,-fairness,+fairness,categorization
1820,justifiable,+authority,+fairness,categorization
1820,reciprocal,+care,+fairness,categorization
1820,impartiality,+fairness,+fairness,categorization
1820,impartial,+fairness,+fairness,categorization
1820,rights,+authority,+fairness,categorization
1820,equity,+fairness,+fairness,categorization
1820,equivalent,+fairness,+fairness,categorization
1820,balance,+fairness,+fairness,categorization
1820,reasonable,+fairness,+fairness,categorization
1820,constant,+sanctity,+fairness,categorization
1820,honest,+sanctity,+fairness,categorization
1820,together,+loyalty,+loyalty,categorization
1820,nation,+loyalty,+loyalty,categorization
1820,family,+loyalty,+loyalty,categorization
1820,families,+loyalty,+loyalty,categorization
1820,group,+loyalty,+loyalty,categorization
1820,patriot,+sanctity,+loyalty,categorization
1820,community,+loyalty,+loyalty,categorization
1820,companion,+sanctity,+loyalty,categorization
1820,comrades,+loyalty,+loyalty,categorization
1820,collective,+loyalty,+loyalty,categorization
1820,joint,+authority,+loyalty,categorization
1820,unison,+authority,+loyalty,categorization
1820,unite,+loyalty,+loyalty,categorization
1820,fellow,+loyalty,+loyalty,categorization
1820,devote,+authority,+loyalty,categorization
1820,member,+loyalty,+loyalty,categorization
1820,ally,+care,+loyalty,categorization
1820,obedience,+authority,+authority,categorization
1820,obey,+authority,+authority,categorization
1820,obedient,+authority,+authority,categorization
1820,duty,+authority,+authority,categorization
1820,law,+authority,+authority,categorization
1820,lawful,+authority,+authority,categorization
1820,legality,+fairness,+authority,categorization
1820,legal,+fairness,+authority,categorization
1820,duties,+authority,+authority,categorization
1820,award,+fairness,+authority,categorization
1820,honor,+authority,+authority,categorization
1820,respect,+authority,+authority,categorization
1820,respectful,+authority,+authority,categorization
1820,respected,+authority,+authority,categorization
1820,respects,+authority,+authority,categorization
1820,order,+authority,+authority,categorization
1820,father,+authority,+authority,categorization
1820,mother,+authority,+authority,categorization
1820,mothers,-sanctity,+authority,categorization
1820,tradition,+authority,+authority,categorization
1820,hierarchy,-authority,+authority,categorization
1820,authority,+authority,+authority,categorization
1820,permit,+authority,+authority,categorization
1820,permission,+authority,+authority,categorization
1820,rank,+authority,+authority,categorization
1820,leader,+loyalty,+authority,categorization
1820,lead,+sanctity,+authority,categorization
1820,class,+loyalty,+authority,categorization
1820,position,+authority,+authority,categorization
1820,compliance,+authority,+authority,categorization
1820,command,+authority,+authority,categorization
1820,supremacy,+authority,+authority,categorization
1820,control,+authority,+authority,categorization
1820,submission,+authority,+authority,categorization
1820,submit,+authority,+authority,categorization
1820,commit,-care,+authority,categorization
1820,allegiance,+authority,+authority,categorization
1820,serve,+authority,+authority,categorization
1820,abide,+authority,+authority,categorization
1820,deference,+authority,+authority,categorization
1820,defer,+authority,+authority,categorization
1820,revered,+authority,+authority,categorization
1820,idol,+loyalty,+authority,categorization
1820,fear,-sanctity,+authority,categorization
1820,veneration,+authority,+authority,categorization
1820,comply,+authority,+authority,categorization
1820,piety,+sanctity,+sanctity,categorization
1820,pious,+sanctity,+sanctity,categorization
1820,purity,+sanctity,+sanctity,categorization
1820,pure,+sanctity,+sanctity,categorization
1820,clean,-sanctity,+sanctity,categorization
1820,sacred,+sanctity,+sanctity,categorization
1820,chaste,+sanctity,+sanctity,categorization
1820,chastity,+sanctity,+sanctity,categorization
1820,holy,+sanctity,+sanctity,categorization
1820,holiness,+sanctity,+sanctity,categorization
1820,sanctify,-sanctity,+sanctity,categorization
1820,saint,+sanctity,+sanctity,categorization
1820,wholesome,+sanctity,+sanctity,categorization
1820,celibacy,+sanctity,+sanctity,categorization
1820,virgin,+sanctity,+sanctity,categorization
1820,virgins,+sanctity,+sanctity,categorization
1820,austerity,+sanctity,+sanctity,categorization
1820,integrity,+sanctity,+sanctity,categorization
1820,modesty,+sanctity,+sanctity,categorization
1820,abstinence,+sanctity,+sanctity,categorization
1820,abstain,-care,+sanctity,categorization
1820,upright,+sanctity,+sanctity,categorization
1820,maiden,+loyalty,+sanctity,categorization
1820,virtuous,+sanctity,+sanctity,categorization
1820,refined,+sanctity,+sanctity,categorization
1820,decent,+sanctity,+sanctity,categorization
1820,decency,+authority,+sanctity,categorization
1820,innocent,-sanctity,+sanctity,categorization
1820,church,+authority,+sanctity,categorization
1820,harm,-care,-care,categorization
1820,injure,-care,-care,categorization
1820,injurious,-care,-care,categorization
1820,suffer,-sanctity,-care,categorization
1820,war,-care,-care,categorization
1820,wars,-care,-care,categorization
1820,warlike,+loyalty,-care,categorization
1820,fight,-care,-care,categorization
1820,battle,-care,-care,categorization
1820,violence,-authority,-care,categorization
1820,violent,-care,-care,categorization
1820,hurt,-care,-care,categorization
1820,kill,-care,-care,categorization
1820,kills,-care,-care,categorization
1820,killed,-care,-care,categorization
1820,killing,-care,-care,categorization
1820,endanger,-care,-care,categorization
1820,cruel,-sanctity,-care,categorization
1820,brutal,-sanctity,-care,categorization
1820,abuse,-sanctity,-care,categorization
1820,damage,-care,-care,categorization
1820,detrimental,-care,-care,categorization
1820,detriment,-care,-care,categorization
1820,crush,-authority,-care,categorization
1820,attack,-care,-care,categorization
1820,annihilate,-authority,-care,categorization
1820,destroy,-care,-care,categorization
1820,impair,-authority,-care,categorization
1820,wound,-care,-care,categorization
1820,unfair,-fairness,-fairness,categorization
1820,unequal,+fairness,-fairness,categorization
1820,bias,-fairness,-fairness,categorization
1820,unjust,+fairness,-fairness,categorization
1820,injustice,-sanctity,-fairness,categorization
1820,bigotry,-fairness,-fairness,categorization
1820,discrimination,+fairness,-fairness,categorization
1820,discriminate,-fairness,-fairness,categorization
1820,disproportion,+fairness,-fairness,categorization
1820,prejudice,-fairness,-fairness,categorization
1820,preference,-fairness,-fairness,categorization
1820,exclusion,+fairness,-fairness,categorization
1820,exclusive,-fairness,-fairness,categorization
1820,exclude,-fairness,-fairness,categorization
1820,foreign,+authority,-loyalty,categorization
1820,enemy,-care,-loyalty,categorization
1820,individual,+loyalty,-loyalty,categorization
1820,deceive,-care,-loyalty,categorization
1820,deception,-sanctity,-loyalty,categorization
1820,spy,-loyalty,-loyalty,categorization
1820,defiance,+authority,-authority,categorization
1820,rebel,-authority,-authority,categorization
1820,dissent,+authority,-authority,categorization
1820,overthrow,-care,-authority,categorization
1820,subvert,-authority,-authority,categorization
1820,seditious,-authority,-authority,categorization
1820,sedition,-authority,-authority,categorization
1820,agitated,-care,-authority,categorization
1820,illegal,-authority,-authority,categorization
1820,lawless,-authority,-authority,categorization
1820,defy,-authority,-authority,categorization
1820,alienate,-authority,-authority,categorization
1820,oppose,-authority,-authority,categorization
1820,protest,+authority,-authority,categorization
1820,refuse,+authority,-authority,categorization
1820,riot,-sanctity,-authority,categorization
1820,obstruct,-authority,-authority,categorization
1820,disgust,-fairness,-sanctity,categorization
1820,corruption,-sanctity,-sanctity,categorization
1820,depraved,-sanctity,-sanctity,categorization
1820,disease,-care,-sanctity,categorization
1820,unclean,-sanctity,-sanctity,categorization
1820,dirt,-sanctity,-sanctity,categorization
1820,contagion,-sanctity,-sanctity,categorization
1820,indecent,-authority,-sanctity,categorization
1820,sin,-sanctity,-sanctity,categorization
1820,iniquity,-sanctity,-sanctity,categorization
1820,sinful,-sanctity,-sanctity,categorization
1820,sinner,-sanctity,-sanctity,categorization
1820,sins,-sanctity,-sanctity,categorization
1820,sinned,-sanctity,-sanctity,categorization
1820,whore,-sanctity,-sanctity,categorization
1820,impiety,-sanctity,-sanctity,categorization
1820,impious,-sanctity,-sanctity,categorization
1820,profane,-sanctity,-sanctity,categorization
1820,gross,-sanctity,-sanctity,categorization
1820,repulse,-care,-sanctity,categorization
1820,sick,-care,-sanctity,categorization
1820,promiscuous,-sanctity,-sanctity,categorization
1820,adultery,-sanctity,-sanctity,categorization
1820,debauchery,-sanctity,-sanctity,categorization
1820,defile,-sanctity,-sanctity,categorization
1820,prostitute,-sanctity,-sanctity,categorization
1820,intemperate,-sanctity,-sanctity,categorization
1820,wanton,-care,-sanctity,categorization
1820,profligate,-sanctity,-sanctity,categorization
1820,filth,-sanctity,-sanctity,categorization
1820,tainted,-sanctity,-sanctity,categorization
1820,stain,-sanctity,-sanctity,categorization
1820,debased,-sanctity,-sanctity,categorization
1820,wickedness,-sanctity,-sanctity,categorization
1820,wicked,-sanctity,-sanctity,categorization
1820,blemish,-sanctity,-sanctity,categorization
1820,pervert,-authority,-sanctity,categorization
1820,wretched,-sanctity,-sanctity,categorization
1820,cap,neutral,neutral,null_test
1820,ton,neutral,neutral,null_test
1820,circumstance,neutral,neutral,null_test
1820,induce,moral,neutral,null_test
1820,manufacturing,neutral,neutral,null_test
1820,manufacture,neutral,neutral,null_test
1820,platform,neutral,neutral,null_test
1820,franchise,moral,neutral,null_test
1820,spur,neutral,neutral,null_test
1820,vertical,neutral,neutral,null_test
1820,capricious,moral,neutral,null_test
1820,horn,neutral,neutral,null_test
1820,beaver,neutral,neutral,null_test
1820,eleven,neutral,neutral,null_test
1820,traverse,neutral,neutral,null_test
1820,net,neutral,neutral,null_test
1820,credit,moral,neutral,null_test
1820,minister,moral,neutral,null_test
1820,retail,neutral,neutral,null_test
1820,seal,neutral,neutral,null_test
1820,tempt,moral,neutral,null_test
1820,rotation,neutral,neutral,null_test
1820,ought,moral,neutral,null_test
1820,forge,neutral,neutral,null_test
1820,acquisition,moral,neutral,null_test
1820,repose,moral,neutral,null_test
1820,indication,neutral,neutral,null_test
1820,orb,neutral,neutral,null_test
1820,vent,neutral,neutral,null_test
1820,edifice,neutral,neutral,null_test
1820,vowel,neutral,neutral,null_test
1820,staple,neutral,neutral,null_test
1820,sub,neutral,neutral,null_test
1820,forty,neutral,neutral,null_test
1820,testament,neutral,neutral,null_test
1820,barometer,neutral,neutral,null_test
1820,treatment,moral,neutral,null_test
1820,customary,neutral,neutral,null_test
1820,pork,neutral,neutral,null_test
1820,bar,neutral,neutral,null_test
1820,multitude,moral,neutral,null_test
1820,pace,neutral,neutral,null_test
1820,column,neutral,neutral,null_test
1820,context,neutral,neutral,null_test
1820,strand,neutral,neutral,null_test
1820,machine,neutral,neutral,null_test
1820,shout,neutral,neutral,null_test
1820,extension,neutral,neutral,null_test
1820,brazen,neutral,neutral,null_test
1820,ruler,moral,neutral,null_test
1820,depend,moral,neutral,null_test
1820,invisible,neutral,neutral,null_test
1820,borough,neutral,neutral,null_test
1820,technical,neutral,neutral,null_test
1820,reduction,neutral,neutral,null_test
1820,contain,neutral,neutral,null_test
1820,project,neutral,neutral,null_test
1820,third,neutral,neutral,null_test
1820,convention,neutral,neutral,null_test
1820,revolving,neutral,neutral,null_test
1820,principle,moral,neutral,null_test
1820,pagan,moral,neutral,null_test
1820,teeth,neutral,neutral,null_test
1820,chalk,neutral,neutral,null_test
1820,probability,moral,neutral,null_test
1820,rampart,neutral,neutral,null_test
1820,boar,neutral,neutral,null_test
1820,nitrate,neutral,neutral,null_test
1820,antiquated,moral,neutral,null_test
1820,fir,neutral,neutral,null_test
1820,observer,neutral,neutral,null_test
1820,apartments,neutral,neutral,null_test
1820,priesthood,moral,neutral,null_test
1820,council,neutral,neutral,null_test
1820,reinforcement,neutral,neutral,null_test
1820,preposterous,moral,neutral,null_test
1820,semblance,moral,neutral,null_test
1820,stretch,neutral,neutral,null_test
1820,trunk,neutral,neutral,null_test
1820,iron,neutral,neutral,null_test
1820,hydrogen,neutral,neutral,null_test
1820,news,neutral,neutral,null_test
1820,sovereign,moral,neutral,null_test
1820,apparent,moral,neutral,null_test
1820,forehead,neutral,neutral,null_test
1820,diffuse,moral,neutral,null_test
1820,fence,neutral,neutral,null_test
1820,convent,neutral,neutral,null_test
1820,duel,moral,neutral,null_test
1820,alteration,neutral,neutral,null_test
1820,application,neutral,neutral,null_test
1820,bag,neutral,neutral,null_test
1820,brass,neutral,neutral,null_test
1820,publisher,neutral,neutral,null_test
1820,bit,neutral,neutral,null_test
1820,granite,neutral,neutral,null_test
1820,examination,neutral,neutral,null_test
1820,comparative,neutral,neutral,null_test
1820,translator,neutral,neutral,null_test
1820,concern,moral,neutral,null_test
1820,ostentatious,moral,neutral,null_test
1820,reform,moral,neutral,null_test
1820,rope,neutral,neutral,null_test
1820,drake,neutral,neutral,null_test
1820,dorsal,neutral,neutral,null_test
1820,temperance,moral,neutral,null_test
1820,manual,neutral,neutral,null_test
1820,director,neutral,neutral,null_test
1820,discerning,moral,neutral,null_test
1820,flank,neutral,neutral,null_test
1820,steel,neutral,neutral,null_test
1820,indicate,neutral,neutral,null_test
1820,interval,neutral,neutral,null_test
1820,shorten,neutral,neutral,null_test
1820,inconceivable,neutral,neutral,null_test
1820,testimony,moral,neutral,null_test
1820,intermediate,neutral,neutral,null_test
1820,cock,neutral,neutral,null_test
1820,brand,neutral,neutral,null_test
1820,recollect,moral,neutral,null_test
1820,stately,neutral,neutral,null_test
1820,fluid,neutral,neutral,null_test
1820,gazette,neutral,neutral,null_test
1820,diocese,neutral,neutral,null_test
1820,dock,neutral,neutral,null_test
1820,hour,neutral,neutral,null_test
1820,distribute,neutral,neutral,null_test
1820,distinction,moral,neutral,null_test
1820,nod,neutral,neutral,null_test
1820,capture,neutral,neutral,null_test
1820,armament,neutral,neutral,null_test
1820,section,neutral,neutral,null_test
1820,discreet,moral,neutral,null_test
1820,work,neutral,neutral,null_test
1820,modification,neutral,neutral,null_test
1820,gender,neutral,neutral,null_test
1820,swell,neutral,neutral,null_test
1820,forum,neutral,neutral,null_test
1820,domestic,moral,neutral,null_test
1820,summary,neutral,neutral,null_test
1820,ordinary,neutral,neutral,null_test
1820,surgeon,neutral,neutral,null_test
1820,conjure,moral,neutral,null_test
1820,hull,neutral,neutral,null_test
1820,particular,neutral,neutral,null_test
1820,membrane,neutral,neutral,null_test
1820,domain,neutral,neutral,null_test
1820,dash,neutral,neutral,null_test
1820,remark,neutral,neutral,null_test
1820,metal,neutral,neutral,null_test
1820,post,neutral,neutral,null_test
1820,cunning,moral,neutral,null_test
1820,cavalry,neutral,neutral,null_test
1820,fore,neutral,neutral,null_test
1820,vacancy,neutral,neutral,null_test
1820,premises,neutral,neutral,null_test
1820,bearer,neutral,neutral,null_test
1820,compact,neutral,neutral,null_test
1820,lingering,neutral,neutral,null_test
1820,narrow,neutral,neutral,null_test
1820,venison,neutral,neutral,null_test
1820,rod,neutral,neutral,null_test
1820,factory,neutral,neutral,null_test
1820,syllable,neutral,neutral,null_test
1820,dusky,neutral,neutral,null_test
1820,institute,neutral,neutral,null_test
1820,colonial,neutral,neutral,null_test
1820,hood,neutral,neutral,null_test
1820,momentary,neutral,neutral,null_test
1820,debate,neutral,neutral,null_test
1820,paste,neutral,neutral,null_test
1820,saddle,neutral,neutral,null_test
1820,ardent,moral,neutral,null_test
1820,majority,neutral,neutral,null_test
1820,lend,moral,neutral,null_test
1820,schoolmaster,moral,neutral,null_test
1820,endure,moral,neutral,null_test
1820,entry,neutral,neutral,null_test
1820,inclined,moral,neutral,null_test
1820,executive,moral,neutral,null_test
1820,arithmetic,neutral,neutral,null_test
1820,brink,neutral,neutral,null_test
1820,impenetrable,neutral,neutral,null_test
1820,quarterly,neutral,neutral,null_test
1820,superiority,moral,neutral,null_test
1820,moor,neutral,neutral,null_test
1820,wheat,neutral,neutral,null_test
1820,collar,neutral,neutral,null_test
1820,catholic,moral,neutral,null_test
1820,tin,neutral,neutral,null_test
1820,empress,moral,neutral,null_test
1820,move,neutral,neutral,null_test
1820,metropolis,neutral,neutral,null_test
1820,barley,neutral,neutral,null_test
1820,cite,neutral,neutral,null_test
1820,steps,neutral,neutral,null_test
1820,fundamental,moral,neutral,null_test
1820,theology,neutral,neutral,null_test
1820,management,moral,neutral,null_test
1820,organ,neutral,neutral,null_test
1820,ox,neutral,neutral,null_test
1820,shift,neutral,neutral,null_test
1820,steward,neutral,neutral,null_test
1820,permanent,neutral,neutral,null_test
1820,adjoining,neutral,neutral,null_test
1820,mud,neutral,neutral,null_test
1820,tooth,neutral,neutral,null_test
1820,wrist,neutral,neutral,null_test
1820,wall,neutral,neutral,null_test
1820,price,neutral,neutral,null_test
1820,fifteen,neutral,neutral,null_test
1820,occurrence,neutral,neutral,null_test
1820,due,moral,neutral,null_test
1820,gilded,neutral,neutral,null_test
1820,scale,neutral,neutral,null_test
1820,industry,moral,neutral,null_test
1820,chin,neutral,neutral,null_test
1820,shadow,neutral,neutral,null_test
1820,tool,neutral,neutral,null_test
1820,street,neutral,neutral,null_test
1820,cork,neutral,neutral,null_test
1820,retreat,neutral,neutral,null_test
1820,barrel,neutral,neutral,null_test
1820,ministry,moral,neutral,null_test
1820,plain,neutral,neutral,null_test
1820,dark,neutral,neutral,null_test
1820,meek,moral,neutral,null_test
1820,lieutenant,neutral,neutral,null_test
1820,officer,neutral,neutral,null_test
1820,change,neutral,neutral,null_test
1820,deacon,neutral,neutral,null_test
1820,dose,neutral,neutral,null_test
1820,safe,moral,moral,null_test
1820,peace,moral,moral,null_test
1820,compassionate,moral,moral,null_test
1820,compassion,moral,moral,null_test
1820,sympathy,moral,moral,null_test
1820,care,moral,moral,null_test
1820,protect,moral,moral,null_test
1820,protector,moral,moral,null_test
1820,protection,moral,moral,null_test
1820,shield,neutral,moral,null_test
1820,shelter,moral,moral,null_test
1820,amity,moral,moral,null_test
1820,secure,moral,moral,null_test
1820,benefit,moral,moral,null_test
1820,defend,moral,moral,null_test
1820,defender,moral,moral,null_test
1820,defence,moral,moral,null_test
1820,guard,neutral,moral,null_test
1820,fair,neutral,moral,null_test
1820,fairly,neutral,moral,null_test
1820,equal,neutral,moral,null_test
1820,justice,moral,moral,null_test
1820,justness,moral,moral,null_test
1820,justification,moral,moral,null_test
1820,justifies,moral,moral,null_test
1820,justifiable,moral,moral,null_test
1820,reciprocal,moral,moral,null_test
1820,impartiality,moral,moral,null_test
1820,impartial,moral,moral,null_test
1820,rights,moral,moral,null_test
1820,equity,moral,moral,null_test
1820,equivalent,neutral,moral,null_test
1820,balance,neutral,moral,null_test
1820,reasonable,moral,moral,null_test
1820,constant,moral,moral,null_test
1820,honest,moral,moral,null_test
1820,together,neutral,moral,null_test
1820,nation,moral,moral,null_test
1820,family,moral,moral,null_test
1820,families,moral,moral,null_test
1820,group,neutral,moral,null_test
1820,patriot,moral,moral,null_test
1820,community,moral,moral,null_test
1820,companion,neutral,moral,null_test
1820,comrades,moral,moral,null_test
1820,collective,moral,moral,null_test
1820,joint,neutral,moral,null_test
1820,unison,neutral,moral,null_test
1820,unite,moral,moral,null_test
1820,fellow,moral,moral,null_test
1820,devote,moral,moral,null_test
1820,member,neutral,moral,null_test
1820,ally,moral,moral,null_test
1820,obedience,moral,moral,null_test
1820,obey,moral,moral,null_test
1820,obedient,moral,moral,null_test
1820,duty,moral,moral,null_test
1820,law,moral,moral,null_test
1820,lawful,moral,moral,null_test
1820,legality,moral,moral,null_test
1820,legal,moral,moral,null_test
1820,duties,moral,moral,null_test
1820,award,neutral,moral,null_test
1820,honor,moral,moral,null_test
1820,respect,moral,moral,null_test
1820,respectful,moral,moral,null_test
1820,respected,moral,moral,null_test
1820,respects,moral,moral,null_test
1820,order,moral,moral,null_test
1820,father,moral,moral,null_test
1820,mother,moral,moral,null_test
1820,mothers,moral,moral,null_test
1820,tradition,neutral,moral,null_test
1820,hierarchy,moral,moral,null_test
1820,authority,moral,moral,null_test
1820,permit,moral,moral,null_test
1820,permission,neutral,moral,null_test
1820,rank,moral,moral,null_test
1820,leader,moral,moral,null_test
1820,lead,neutral,moral,null_test
1820,class,neutral,moral,null_test
1820,position,neutral,moral,null_test
1820,compliance,moral,moral,null_test
1820,command,neutral,moral,null_test
1820,supremacy,moral,moral,null_test
1820,control,moral,moral,null_test
1820,submission,moral,moral,null_test
