year,instance,predicted_class,true_class,test
1850,exclude,-fairness,-fairness,categorization
1850,abandon,-care,-loyalty,categorization
1850,foreign,+authority,-loyalty,categorization
1850,enemy,-care,-loyalty,categorization
1850,betray,-authority,-loyalty,categorization
1850,treason,-authority,-loyalty,categorization
1850,traitor,-authority,-loyalty,categorization
1850,treachery,-loyalty,-loyalty,categorization
1850,perfidious,-authority,-loyalty,categorization
1850,individual,+loyalty,-loyalty,categorization
1850,deserted,-authority,-loyalty,categorization
1850,desert,-authority,-loyalty,categorization
1850,deserters,-authority,-loyalty,categorization
1850,deserting,-authority,-loyalty,categorization
1850,deceive,-loyalty,-loyalty,categorization
1850,deception,-loyalty,-loyalty,categorization
1850,spy,-loyalty,-loyalty,categorization
1850,betray,-loyalty,-authority,categorization
1850,treason,-loyalty,-authority,categorization
1850,traitor,-loyalty,-authority,categorization
1850,treachery,-loyalty,-authority,categorization
1850,perfidious,-loyalty,-authority,categorization
1850,deserted,-loyalty,-authority,categorization
1850,desert,-loyalty,-authority,categorization
1850,deserters,-loyalty,-authority,categorization
1850,deserting,-loyalty,-authority,categorization
1850,defiance,-authority,-authority,categorization
1850,rebel,-authority,-authority,categorization
1850,dissent,+authority,-authority,categorization
1850,overthrow,-care,-authority,categorization
1850,subvert,-authority,-authority,categorization
1850,seditious,-authority,-authority,categorization
1850,sedition,-authority,-authority,categorization
1850,agitated,-care,-authority,categorization
1850,illegal,-authority,-authority,categorization
1850,lawless,-authority,-authority,categorization
1850,defy,-care,-authority,categorization
1850,alienate,+authority,-authority,categorization
1850,heretic,-sanctity,-authority,categorization
1850,oppose,-authority,-authority,categorization
1850,protest,+authority,-authority,categorization
1850,refuse,+authority,-authority,categorization
1850,riot,-sanctity,-authority,categorization
1850,obstruct,-care,-authority,categorization
1850,ruin,-care,-sanctity,categorization
1850,ruinous,-care,-sanctity,categorization
1850,exploits,-care,-sanctity,categorization
1850,heretic,-authority,-sanctity,categorization
1850,disgust,-sanctity,-sanctity,categorization
1850,corruption,-sanctity,-sanctity,categorization
1850,depraved,-sanctity,-sanctity,categorization
1850,disease,-care,-sanctity,categorization
1850,unclean,-sanctity,-sanctity,categorization
1850,dirt,-sanctity,-sanctity,categorization
1850,contagion,-sanctity,-sanctity,categorization
1850,indecent,-sanctity,-sanctity,categorization
1850,sin,-sanctity,-sanctity,categorization
1850,iniquity,-sanctity,-sanctity,categorization
1850,sinful,-sanctity,-sanctity,categorization
1850,sinner,-sanctity,-sanctity,categorization
1850,sins,-sanctity,-sanctity,categorization
1850,sinned,-sanctity,-sanctity,categorization
1850,whore,-sanctity,-sanctity,categorization
1850,impiety,-sanctity,-sanctity,categorization
1850,impious,-sanctity,-sanctity,categorization
1850,profane,-sanctity,-sanctity,categorization
1850,gross,-sanctity,-sanctity,categorization
1850,repulse,-care,-sanctity,categorization
1850,sick,-sanctity,-sanctity,categorization
1850,promiscuous,-sanctity,-sanctity,categorization
1850,adultery,-sanctity,-sanctity,categorization
1850,debauchery,-sanctity,-sanctity,categorization
1850,defile,-care,-sanctity,categorization
1850,prostitute,-sanctity,-sanctity,categorization
1850,intemperate,-authority,-sanctity,categorization
1850,wanton,-care,-sanctity,categorization
1850,profligate,-sanctity,-sanctity,categorization
1850,filth,-sanctity,-sanctity,categorization
1850,tainted,-sanctity,-sanctity,categorization
1850,stain,-sanctity,-sanctity,categorization
1850,debased,-sanctity,-sanctity,categorization
1850,wickedness,-sanctity,-sanctity,categorization
1850,wicked,-sanctity,-sanctity,categorization
1850,blemish,+sanctity,-sanctity,categorization
1850,pervert,-authority,-sanctity,categorization
1850,wretched,-sanctity,-sanctity,categorization
1840,safe,+care,+care,categorization
1840,peace,-care,+care,categorization
1840,compassionate,+sanctity,+care,categorization
1840,compassion,-sanctity,+care,categorization
1840,sympathy,+loyalty,+care,categorization
1840,care,+care,+care,categorization
1840,protect,+care,+care,categorization
1840,protector,+care,+care,categorization
1840,protection,+care,+care,categorization
1840,shield,+care,+care,categorization
1840,shelter,+care,+care,categorization
1840,amity,+authority,+care,categorization
1840,secure,+care,+care,categorization
1840,benefit,+loyalty,+care,categorization
1840,defend,+care,+care,categorization
1840,defender,+care,+care,categorization
1840,defence,+care,+care,categorization
1840,guard,+care,+care,categorization
1840,preserve,+care,+care,categorization
1840,fair,+fairness,+fairness,categorization
1840,fairly,+fairness,+fairness,categorization
1840,equal,+fairness,+fairness,categorization
1840,justice,+fairness,+fairness,categorization
1840,justness,+fairness,+fairness,categorization
1840,justification,-sanctity,+fairness,categorization
1840,justifies,+fairness,+fairness,categorization
1840,justifiable,-care,+fairness,categorization
1840,reciprocal,+authority,+fairness,categorization
1840,impartiality,+fairness,+fairness,categorization
1840,impartial,+fairness,+fairness,categorization
1840,rights,+authority,+fairness,categorization
1840,equity,+fairness,+fairness,categorization
1840,equivalent,+fairness,+fairness,categorization
1840,balance,+fairness,+fairness,categorization
1840,reasonable,+fairness,+fairness,categorization
1840,constant,+sanctity,+fairness,categorization
1840,honest,+sanctity,+fairness,categorization
1840,together,+loyalty,+loyalty,categorization
1840,nation,+loyalty,+loyalty,categorization
1840,family,+loyalty,+loyalty,categorization
1840,families,+loyalty,+loyalty,categorization
1840,group,+loyalty,+loyalty,categorization
1840,loyal,+authority,+loyalty,categorization
1840,patriot,+loyalty,+loyalty,categorization
1840,community,+loyalty,+loyalty,categorization
1840,companion,+loyalty,+loyalty,categorization
1840,comrades,+loyalty,+loyalty,categorization
1840,collective,+loyalty,+loyalty,categorization
1840,joint,+loyalty,+loyalty,categorization
1840,unison,+sanctity,+loyalty,categorization
1840,unite,+loyalty,+loyalty,categorization
1840,fellow,+loyalty,+loyalty,categorization
1840,devote,+authority,+loyalty,categorization
1840,member,+loyalty,+loyalty,categorization
1840,ally,+care,+loyalty,categorization
1840,preserve,+care,+authority,categorization
1840,loyal,+loyalty,+authority,categorization
1840,obedience,+authority,+authority,categorization
1840,obey,+authority,+authority,categorization
1840,obedient,+authority,+authority,categorization
1840,duty,+authority,+authority,categorization
1840,law,+authority,+authority,categorization
1840,lawful,+authority,+authority,categorization
1840,legality,+fairness,+authority,categorization
1840,legal,+fairness,+authority,categorization
1840,duties,+authority,+authority,categorization
1840,award,+fairness,+authority,categorization
1840,honor,+authority,+authority,categorization
1840,respect,+authority,+authority,categorization
1840,respectful,+authority,+authority,categorization
1840,respected,+authority,+authority,categorization
1840,respects,+authority,+authority,categorization
1840,order,+authority,+authority,categorization
1840,father,+authority,+authority,categorization
1840,mother,+loyalty,+authority,categorization
1840,mothers,+loyalty,+authority,categorization
1840,tradition,+authority,+authority,categorization
1840,hierarchy,-authority,+authority,categorization
1840,authority,+authority,+authority,categorization
1840,permit,+authority,+authority,categorization
1840,permission,+authority,+authority,categorization
1840,rank,+authority,+authority,categorization
1840,leader,+loyalty,+authority,categorization
1840,lead,-care,+authority,categorization
1840,class,+loyalty,+authority,categorization
1840,position,+authority,+authority,categorization
1840,compliance,+authority,+authority,categorization
1840,command,+authority,+authority,categorization
1840,supremacy,+authority,+authority,categorization
1840,control,+authority,+authority,categorization
1840,submission,+authority,+authority,categorization
1840,submit,+authority,+authority,categorization
1840,commit,-loyalty,+authority,categorization
1840,allegiance,+authority,+authority,categorization
1840,serve,+care,+authority,categorization
1840,abide,+authority,+authority,categorization
1840,deference,+authority,+authority,categorization
1840,defer,+authority,+authority,categorization
1840,revered,+authority,+authority,categorization
1840,idol,-sanctity,+authority,categorization
1840,fear,-care,+authority,categorization
1840,veneration,+authority,+authority,categorization
1840,comply,+authority,+authority,categorization
1840,preserve,+care,+sanctity,categorization
1840,piety,+sanctity,+sanctity,categorization
1840,pious,+sanctity,+sanctity,categorization
1840,purity,+sanctity,+sanctity,categorization
1840,pure,+sanctity,+sanctity,categorization
1840,clean,-sanctity,+sanctity,categorization
1840,sacred,+sanctity,+sanctity,categorization
1840,chaste,+sanctity,+sanctity,categorization
1840,chastity,+sanctity,+sanctity,categorization
1840,holy,+sanctity,+sanctity,categorization
1840,holiness,+sanctity,+sanctity,categorization
1840,sanctify,+sanctity,+sanctity,categorization
1840,saint,+sanctity,+sanctity,categorization
1840,wholesome,+sanctity,+sanctity,categorization
1840,celibacy,+sanctity,+sanctity,categorization
1840,virgin,+sanctity,+sanctity,categorization
1840,virgins,+sanctity,+sanctity,categorization
1840,austerity,+sanctity,+sanctity,categorization
1840,integrity,+sanctity,+sanctity,categorization
1840,modesty,+sanctity,+sanctity,categorization
1840,abstinence,+sanctity,+sanctity,categorization
1840,abstain,-sanctity,+sanctity,categorization
1840,upright,+fairness,+sanctity,categorization
1840,maiden,+sanctity,+sanctity,categorization
1840,virtuous,+sanctity,+sanctity,categorization
1840,refined,+sanctity,+sanctity,categorization
1840,decent,+sanctity,+sanctity,categorization
1840,decency,+sanctity,+sanctity,categorization
1840,innocent,-sanctity,+sanctity,categorization
1840,church,+authority,+sanctity,categorization
1840,harm,-care,-care,categorization
1840,injure,-care,-care,categorization
1840,injurious,-care,-care,categorization
1840,suffer,-care,-care,categorization
1840,war,-care,-care,categorization
1840,wars,-care,-care,categorization
1840,warlike,+loyalty,-care,categorization
1840,fight,-care,-care,categorization
1840,battle,-care,-care,categorization
1840,violence,-care,-care,categorization
1840,violent,-care,-care,categorization
1840,hurt,-care,-care,categorization
1840,kill,-care,-care,categorization
1840,kills,-sanctity,-care,categorization
1840,killed,-care,-care,categorization
1840,killing,-care,-care,categorization
1840,endanger,-care,-care,categorization
1840,cruel,-sanctity,-care,categorization
1840,brutal,-sanctity,-care,categorization
1840,abuse,-sanctity,-care,categorization
1840,damage,-care,-care,categorization
1840,ruin,-care,-care,categorization
1840,ruinous,-care,-care,categorization
1840,detrimental,-fairness,-care,categorization
1840,detriment,-care,-care,categorization
1840,crush,-care,-care,categorization
1840,attack,-care,-care,categorization
1840,annihilate,-care,-care,categorization
1840,destroy,-care,-care,categorization
1840,abandon,-loyalty,-care,categorization
1840,impair,-care,-care,categorization
1840,exploits,+loyalty,-care,categorization
1840,wound,-care,-care,categorization
1840,unfair,-fairness,-fairness,categorization
1840,unequal,-care,-fairness,categorization
1840,bias,+fairness,-fairness,categorization
1840,unjust,-fairness,-fairness,categorization
1840,injustice,-authority,-fairness,categorization
1840,bigotry,-sanctity,-fairness,categorization
1840,discrimination,+fairness,-fairness,categorization
1840,discriminate,+fairness,-fairness,categorization
1840,disproportion,+fairness,-fairness,categorization
1840,prejudice,-fairness,-fairness,categorization
1840,preference,-fairness,-fairness,categorization
1840,exclusion,-fairness,-fairness,categorization
1840,exclusive,-fairness,-fairness,categorization
1840,exclude,-fairness,-fairness,categorization
1840,abandon,-care,-loyalty,categorization
1840,foreign,+authority,-loyalty,categorization
1840,enemy,-care,-loyalty,categorization
1840,betray,-authority,-loyalty,categorization
1840,treason,-authority,-loyalty,categorization
1840,traitor,-authority,-loyalty,categorization
1840,treachery,-loyalty,-loyalty,categorization
1840,perfidious,-authority,-loyalty,categorization
1840,individual,+loyalty,-loyalty,categorization
1840,deserted,-loyalty,-loyalty,categorization
1840,desert,-authority,-loyalty,categorization
1840,deserters,-authority,-loyalty,categorization
1840,deserting,-loyalty,-loyalty,categorization
1840,deceive,-loyalty,-loyalty,categorization
1840,deception,-sanctity,-loyalty,categorization
1840,spy,-loyalty,-loyalty,categorization
1840,betray,-loyalty,-authority,categorization
1840,treason,-loyalty,-authority,categorization
1840,traitor,-loyalty,-authority,categorization
1840,treachery,-loyalty,-authority,categorization
1840,perfidious,-loyalty,-authority,categorization
1840,deserted,-loyalty,-authority,categorization
1840,desert,-loyalty,-authority,categorization
1840,deserters,-loyalty,-authority,categorization
1840,deserting,-loyalty,-authority,categorization
1840,defiance,+authority,-authority,categorization
1840,rebel,-authority,-authority,categorization
1840,dissent,+authority,-authority,categorization
1840,overthrow,-authority,-authority,categorization
1840,subvert,-authority,-authority,categorization
1840,seditious,-authority,-authority,categorization
1840,sedition,-authority,-authority,categorization
1840,agitated,-care,-authority,categorization
1840,illegal,-authority,-authority,categorization
1840,lawless,-sanctity,-authority,categorization
1840,defy,-care,-authority,categorization
1840,alienate,-care,-authority,categorization
1840,heretic,-authority,-authority,categorization
1840,oppose,-authority,-authority,categorization
1840,protest,+authority,-authority,categorization
1840,refuse,+authority,-authority,categorization
1840,riot,-sanctity,-authority,categorization
1840,obstruct,-care,-authority,categorization
1840,ruin,-care,-sanctity,categorization
1840,ruinous,-care,-sanctity,categorization
1840,exploits,-care,-sanctity,categorization
1840,heretic,-authority,-sanctity,categorization
1840,disgust,-sanctity,-sanctity,categorization
1840,corruption,-sanctity,-sanctity,categorization
1840,depraved,-sanctity,-sanctity,categorization
1840,disease,-care,-sanctity,categorization
1840,unclean,-sanctity,-sanctity,categorization
1840,dirt,-sanctity,-sanctity,categorization
1840,contagion,-sanctity,-sanctity,categorization
1840,indecent,-sanctity,-sanctity,categorization
1840,sin,-sanctity,-sanctity,categorization
1840,iniquity,-sanctity,-sanctity,categorization
1840,sinful,-sanctity,-sanctity,categorization
1840,sinner,-sanctity,-sanctity,categorization
1840,sins,-sanctity,-sanctity,categorization
1840,sinned,-sanctity,-sanctity,categorization
1840,whore,-sanctity,-sanctity,categorization
1840,impiety,-sanctity,-sanctity,categorization
1840,impious,-sanctity,-sanctity,categorization
1840,profane,-sanctity,-sanctity,categorization
1840,gross,-sanctity,-sanctity,categorization
1840,repulse,-care,-sanctity,categorization
1840,sick,+care,-sanctity,categorization
1840,promiscuous,-sanctity,-sanctity,categorization
1840,adultery,-sanctity,-sanctity,categorization
1840,debauchery,-sanctity,-sanctity,categorization
1840,defile,-authority,-sanctity,categorization
1840,prostitute,-sanctity,-sanctity,categorization
1840,intemperate,-sanctity,-sanctity,categorization
1840,wanton,-care,-sanctity,categorization
1840,profligate,-sanctity,-sanctity,categorization
1840,filth,-sanctity,-sanctity,categorization
1840,tainted,-sanctity,-sanctity,categorization
1840,stain,-sanctity,-sanctity,categorization
1840,debased,-sanctity,-sanctity,categorization
1840,wickedness,-sanctity,-sanctity,categorization
1840,wicked,-sanctity,-sanctity,categorization
1840,blemish,+sanctity,-sanctity,categorization
1840,pervert,-sanctity,-sanctity,categorization
1840,wretched,-sanctity,-sanctity,categorization
1830,safe,+care,+care,categorization
1830,peace,+care,+care,categorization
1830,compassionate,+sanctity,+care,categorization
1830,compassion,-sanctity,+care,categorization
1830,sympathy,+loyalty,+care,categorization
1830,care,+care,+care,categorization
1830,protect,+care,+care,categorization
1830,protector,+authority,+care,categorization
1830,protection,+care,+care,categorization
1830,shield,+care,+care,categorization
1830,shelter,+care,+care,categorization
1830,amity,+fairness,+care,categorization
1830,secure,+care,+care,categorization
1830,benefit,+loyalty,+care,categorization
1830,defend,+care,+care,categorization
1830,defender,+authority,+care,categorization
1830,defence,+care,+care,categorization
1830,guard,+care,+care,categorization
1830,preserve,+sanctity,+care,categorization
1830,fair,+fairness,+fairness,categorization
1830,fairly,+fairness,+fairness,categorization
1830,equal,+fairness,+fairness,categorization
1830,justice,+fairness,+fairness,categorization
1830,justness,+fairness,+fairness,categorization
1830,justification,-sanctity,+fairness,categorization
1830,justifies,-sanctity,+fairness,categorization
1830,justifiable,-authority,+fairness,categorization
1830,reciprocal,+fairness,+fairness,categorization
1830,impartiality,+fairness,+fairness,categorization
1830,impartial,+fairness,+fairness,categorization
1830,rights,+care,+fairness,categorization
1830,equity,+fairness,+fairness,categorization
1830,equivalent,+fairness,+fairness,categorization
1830,balance,+fairness,+fairness,categorization
1830,reasonable,+fairness,+fairness,categorization
1830,constant,+care,+fairness,categorization
1830,honest,+loyalty,+fairness,categorization
1830,together,+loyalty,+loyalty,categorization
1830,nation,-care,+loyalty,categorization
1830,family,+loyalty,+loyalty,categorization
1830,families,+loyalty,+loyalty,categorization
1830,group,+loyalty,+loyalty,categorization
1830,loyal,+loyalty,+loyalty,categorization
1830,patriot,+sanctity,+loyalty,categorization
1830,community,+loyalty,+loyalty,categorization
1830,companion,+loyalty,+loyalty,categorization
1830,comrades,-care,+loyalty,categorization
1830,collective,+loyalty,+loyalty,categorization
1830,joint,+loyalty,+loyalty,categorization
1830,unison,+sanctity,+loyalty,categorization
1830,unite,+loyalty,+loyalty,categorization
1830,fellow,+loyalty,+loyalty,categorization
1830,devote,+authority,+loyalty,categorization
1830,member,+loyalty,+loyalty,categorization
1830,ally,+care,+loyalty,categorization
1830,preserve,+care,+authority,categorization
1830,loyal,+loyalty,+authority,categorization
1830,obedience,+authority,+authority,categorization
1830,obey,+authority,+authority,categorization
1830,obedient,+authority,+authority,categorization
1830,duty,+authority,+authority,categorization
1830,law,+authority,+authority,categorization
1830,lawful,+authority,+authority,categorization
1830,legality,+fairness,+authority,categorization
1830,legal,+fairness,+authority,categorization
1830,duties,+authority,+authority,categorization
1830,award,+fairness,+authority,categorization
1830,honor,+authority,+authority,categorization
1830,respect,+authority,+authority,categorization
1830,respectful,+authority,+authority,categorization
1830,respected,+authority,+authority,categorization
1830,respects,+authority,+authority,categorization
1830,order,+authority,+authority,categorization
1830,father,+authority,+authority,categorization
1830,mother,+sanctity,+authority,categorization
1830,mothers,+sanctity,+authority,categorization
1830,tradition,+authority,+authority,categorization
1830,hierarchy,+authority,+authority,categorization
1830,authority,+authority,+authority,categorization
1830,permit,+authority,+authority,categorization
1830,permission,+authority,+authority,categorization
1830,rank,+authority,+authority,categorization
1830,leader,+loyalty,+authority,categorization
1830,lead,-sanctity,+authority,categorization
1830,class,+loyalty,+authority,categorization
1830,position,+fairness,+authority,categorization
1830,compliance,+authority,+authority,categorization
1830,command,+authority,+authority,categorization
1830,supremacy,+authority,+authority,categorization
1830,control,+authority,+authority,categorization
1830,submission,+authority,+authority,categorization
1830,submit,+authority,+authority,categorization
1830,commit,-authority,+authority,categorization
1830,allegiance,+authority,+authority,categorization
1830,serve,+authority,+authority,categorization
1830,abide,+authority,+authority,categorization
1830,deference,+authority,+authority,categorization
1830,defer,+authority,+authority,categorization
1830,revered,+authority,+authority,categorization
1830,idol,-sanctity,+authority,categorization
1830,fear,-sanctity,+authority,categorization
1830,veneration,+authority,+authority,categorization
1830,comply,+authority,+authority,categorization
1830,preserve,+care,+sanctity,categorization
1830,piety,+sanctity,+sanctity,categorization
1830,pious,+sanctity,+sanctity,categorization
1830,purity,+sanctity,+sanctity,categorization
1830,pure,+sanctity,+sanctity,categorization
1830,clean,-sanctity,+sanctity,categorization
1830,sacred,+sanctity,+sanctity,categorization
1830,chaste,+sanctity,+sanctity,categorization
1830,chastity,+sanctity,+sanctity,categorization
1830,holy,+sanctity,+sanctity,categorization
1830,holiness,+sanctity,+sanctity,categorization
1830,sanctify,-sanctity,+sanctity,categorization
1830,saint,+sanctity,+sanctity,categorization
1830,wholesome,+sanctity,+sanctity,categorization
1830,celibacy,+sanctity,+sanctity,categorization
1830,virgin,+sanctity,+sanctity,categorization
1830,virgins,+sanctity,+sanctity,categorization
1830,austerity,+sanctity,+sanctity,categorization
1830,integrity,+fairness,+sanctity,categorization
1830,modesty,+sanctity,+sanctity,categorization
1830,abstinence,+sanctity,+sanctity,categorization
1830,abstain,+authority,+sanctity,categorization
1830,upright,+fairness,+sanctity,categorization
1830,maiden,+sanctity,+sanctity,categorization
1830,virtuous,+sanctity,+sanctity,categorization
1830,refined,+sanctity,+sanctity,categorization
1830,decent,+sanctity,+sanctity,categorization
1830,decency,+sanctity,+sanctity,categorization
1830,innocent,-sanctity,+sanctity,categorization
1830,church,+authority,+sanctity,categorization
1830,harm,-care,-care,categorization
1830,injure,-care,-care,categorization
1830,injurious,-care,-care,categorization
1830,suffer,-authority,-care,categorization
1830,war,-care,-care,categorization
1830,wars,-care,-care,categorization
1830,warlike,+loyalty,-care,categorization
1830,fight,-care,-care,categorization
1830,battle,-care,-care,categorization
1830,violence,-authority,-care,categorization
1830,violent,-care,-care,categorization
1830,hurt,-care,-care,categorization
1830,kill,-care,-care,categorization
1830,kills,-care,-care,categorization
1830,killed,-care,-care,categorization
1830,killing,-care,-care,categorization
1830,endanger,-care,-care,categorization
1830,cruel,-care,-care,categorization
1830,brutal,-sanctity,-care,categorization
1830,abuse,-sanctity,-care,categorization
1830,damage,-care,-care,categorization
1830,ruin,-care,-care,categorization
1830,ruinous,-sanctity,-care,categorization
1830,detrimental,-care,-care,categorization
1830,detriment,-care,-care,categorization
1830,crush,-authority,-care,categorization
1830,attack,-care,-care,categorization
1830,annihilate,-authority,-care,categorization
1830,destroy,-care,-care,categorization
1830,abandon,-loyalty,-care,categorization
1830,impair,-care,-care,categorization
1830,exploits,+loyalty,-care,categorization
1830,wound,-care,-care,categorization
1830,unfair,-fairness,-fairness,categorization
1830,unequal,-care,-fairness,categorization
1830,bias,-fairness,-fairness,categorization
1830,unjust,-fairness,-fairness,categorization
1830,injustice,-sanctity,-fairness,categorization
1830,bigotry,-sanctity,-fairness,categorization
1830,discrimination,-fairness,-fairness,categorization
1830,discriminate,+fairness,-fairness,categorization
1830,disproportion,+fairness,-fairness,categorization
1830,prejudice,-fairness,-fairness,categorization
1830,preference,+authority,-fairness,categorization
1830,exclusion,+authority,-fairness,categorization
1830,exclusive,+fairness,-fairness,categorization
1830,exclude,-fairness,-fairness,categorization
1830,abandon,-authority,-loyalty,categorization
1830,foreign,+authority,-loyalty,categorization
1830,enemy,-loyalty,-loyalty,categorization
1830,betray,-loyalty,-loyalty,categorization
1830,treason,-authority,-loyalty,categorization
1830,traitor,-authority,-loyalty,categorization
1830,treachery,-loyalty,-loyalty,categorization
1830,perfidious,-authority,-loyalty,categorization
1830,individual,+loyalty,-loyalty,categorization
1830,deserted,-loyalty,-loyalty,categorization
1830,desert,-authority,-loyalty,categorization
1830,deserters,-authority,-loyalty,categorization
1830,deserting,-authority,-loyalty,categorization
1830,deceive,-sanctity,-loyalty,categorization
1830,deception,-sanctity,-loyalty,categorization
1830,spy,-loyalty,-loyalty,categorization
1830,betray,-loyalty,-authority,categorization
1830,treason,-loyalty,-authority,categorization
1830,traitor,-loyalty,-authority,categorization
1830,treachery,-loyalty,-authority,categorization
1830,perfidious,-loyalty,-authority,categorization
1830,deserted,-loyalty,-authority,categorization
1830,desert,-loyalty,-authority,categorization
1830,deserters,-loyalty,-authority,categorization
1830,deserting,-loyalty,-authority,categorization
1830,defiance,+authority,-authority,categorization
1830,rebel,-authority,-authority,categorization
1830,dissent,+authority,-authority,categorization
1830,overthrow,-care,-authority,categorization
1830,subvert,-authority,-authority,categorization
1830,seditious,-authority,-authority,categorization
1830,sedition,-authority,-authority,categorization
1830,agitated,-care,-authority,categorization
1830,illegal,-authority,-authority,categorization
1830,lawless,-authority,-authority,categorization
1830,defy,-care,-authority,categorization
1830,alienate,+authority,-authority,categorization
1830,heretic,-sanctity,-authority,categorization
1830,oppose,-authority,-authority,categorization
1830,protest,+authority,-authority,categorization
1830,refuse,+authority,-authority,categorization
1830,riot,-sanctity,-authority,categorization
1830,obstruct,-care,-authority,categorization
1830,ruin,-care,-sanctity,categorization
1830,ruinous,-care,-sanctity,categorization
1830,exploits,+loyalty,-sanctity,categorization
1830,heretic,-authority,-sanctity,categorization
1830,disgust,-sanctity,-sanctity,categorization
1830,corruption,-sanctity,-sanctity,categorization
1830,depraved,-sanctity,-sanctity,categorization
1830,disease,-care,-sanctity,categorization
1830,unclean,-sanctity,-sanctity,categorization
1830,dirt,-sanctity,-sanctity,categorization
1830,contagion,-sanctity,-sanctity,categorization
1830,indecent,-sanctity,-sanctity,categorization
1830,sin,-sanctity,-sanctity,categorization
1830,iniquity,-sanctity,-sanctity,categorization
1830,sinful,-sanctity,-sanctity,categorization
1830,sinner,-sanctity,-sanctity,categorization
1830,sins,-sanctity,-sanctity,categorization
1830,sinned,-sanctity,-sanctity,categorization
1830,whore,-sanctity,-sanctity,categorization
1830,impiety,-sanctity,-sanctity,categorization
1830,impious,-sanctity,-sanctity,categorization
1830,profane,-sanctity,-sanctity,categorization
1830,gross,-sanctity,-sanctity,categorization
1830,repulse,-care,-sanctity,categorization
1830,sick,-care,-sanctity,categorization
1830,promiscuous,-sanctity,-sanctity,categorization
1830,adultery,-sanctity,-sanctity,categorization
1830,debauchery,-sanctity,-sanctity,categorization
1830,defile,-sanctity,-sanctity,categorization
1830,prostitute,-sanctity,-sanctity,categorization
1830,intemperate,-authority,-sanctity,categorization
1830,wanton,-sanctity,-sanctity,categorization
1830,profligate,-sanctity,-sanctity,categorization
1830,filth,-sanctity,-sanctity,categorization
1830,tainted,-sanctity,-sanctity,categorization
1830,stain,-sanctity,-sanctity,categorization
1830,debased,-sanctity,-sanctity,categorization
1830,wickedness,-sanctity,-sanctity,categorization
1830,wicked,-sanctity,-sanctity,categorization
1830,blemish,+sanctity,-sanctity,categorization
1830,pervert,-authority,-sanctity,categorization
1830,wretched,-sanctity,-sanctity,categorization
1820,safe,+care,+care,categorization
1820,peace,+care,+care,categorization
1820,compassionate,+sanctity,+care,categorization
1820,compassion,-sanctity,+care,categorization
1820,sympathy,+loyalty,+care,categorization
1820,care,+care,+care,categorization
1820,protect,+care,+care,categorization
1820,protector,+authority,+care,categorization
1820,protection,+care,+care,categorization
1820,shield,+care,+care,categorization
1820,shelter,+care,+care,categorization
1820,amity,+care,+care,categorization
1820,secure,+care,+care,categorization
1820,benefit,+care,+care,categorization
1820,defend,+care,+care,categorization
1820,defender,+care,+care,categorization
1820,defence,+care,+care,categorization
1820,guard,+care,+care,categorization
1820,preserve,+care,+care,categorization
1820,fair,+fairness,+fairness,categorization
1820,fairly,+fairness,+fairness,categorization
1820,equal,+fairness,+fairness,categorization
1820,justice,+fairness,+fairness,categorization
1820,justness,-fairness,+fairness,categorization
1820,justification,+fairness,+fairness,categorization
1820,justifies,+fairness,+fairness,categorization
1820,justifiable,+authority,+fairness,categorization
1820,reciprocal,+care,+fairness,categorization
1820,impartiality,+fairness,+fairness,categorization
1820,impartial,+fairness,+fairness,categorization
1820,rights,+authority,+fairness,categorization
1820,equity,+fairness,+fairness,categorization
1820,equivalent,+fairness,+fairness,categorization
1820,balance,+fairness,+fairness,categorization
1820,reasonable,+fairness,+fairness,categorization
1820,constant,+sanctity,+fairness,categorization
1820,honest,+sanctity,+fairness,categorization
1820,together,+loyalty,+loyalty,categorization
1820,nation,+loyalty,+loyalty,categorization
1820,family,+loyalty,+loyalty,categorization
1820,families,+loyalty,+loyalty,categorization
1820,group,+loyalty,+loyalty,categorization
1820,loyal,+authority,+loyalty,categorization
1820,patriot,-authority,+loyalty,categorization
1820,community,+loyalty,+loyalty,categorization
1820,companion,+loyalty,+loyalty,categorization
1820,comrades,+loyalty,+loyalty,categorization
1820,collective,+loyalty,+loyalty,categorization
1820,joint,+authority,+loyalty,categorization
1820,unison,+authority,+loyalty,categorization
1820,unite,+loyalty,+loyalty,categorization
1820,fellow,+loyalty,+loyalty,categorization
1820,devote,+authority,+loyalty,categorization
1820,member,+loyalty,+loyalty,categorization
1820,ally,+care,+loyalty,categorization
1820,preserve,+care,+authority,categorization
1820,loyal,+loyalty,+authority,categorization
1820,obedience,+authority,+authority,categorization
1820,obey,+authority,+authority,categorization
1820,obedient,+authority,+authority,categorization
1820,duty,+authority,+authority,categorization
1820,law,+authority,+authority,categorization
1820,lawful,+authority,+authority,categorization
1820,legality,+fairness,+authority,categorization
1820,legal,+fairness,+authority,categorization
1820,duties,+authority,+authority,categorization
1820,award,+fairness,+authority,categorization
1820,honor,+authority,+authority,categorization
1820,respect,+authority,+authority,categorization
1820,respectful,+authority,+authority,categorization
1820,respected,+authority,+authority,categorization
1820,respects,+authority,+authority,categorization
1820,order,+authority,+authority,categorization
1820,father,+authority,+authority,categorization
1820,mother,+authority,+authority,categorization
1820,mothers,-sanctity,+authority,categorization
1820,tradition,+authority,+authority,categorization
1820,hierarchy,-authority,+authority,categorization
